srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,label
-0.32087434446706203,0.9387427500867711,-0.6037265498830414,-0.6515740660051476,-0.1376347807612899,-0.06294931601198624,-0.062468341353882254,-0.06640462147370645,-0.07184125889397289,-0.6043501922410645,-0.07139945726932899,1.1157585408265014,0.6574958385534787,0.8251752452760713,-0.21947119097223358,-0.16217085950228977,-0.2384782949060419,-0.13849582624920917,0.02424526326657227,0.44851769836233124,0.8926842048742119,-0.04384566949534204,0.2890681240060224,0.2882603711987781,0.5885008745885377,0.636467184838214,-0.21834532625006298,-0.2332269972343163,0.004633602497895765,0.02832769214050207,-0.042634946955865956,0.24101356090123655,0.13058515337336382,0.050712820976612144,-0.1308115520741274,-0.10945113471034133,-0.11163994627330247,-0.08230725806617199,-0.0313394538646823,-0.06884864239538355,0.0,0.0,-0.06100747632028212,-0.06520965432374763,1.0
-0.32087434446706203,1.2455816675777638,0.947417388628205,-0.6722919777021654,-0.1376347807612899,-0.0675588128269752,-0.09174646341982899,-0.06924416321383264,-0.0718451903807127,-0.6043501922410645,-0.423909199723473,0.02914388879806105,-0.06797490639051677,0.8251752452760713,-0.19524832274716758,-0.10657845710619938,-0.13896826668271428,-0.1364424837264267,-0.23177355816236936,-0.38177792763786333,-0.3508061443346472,-0.018877258734692287,-0.28294288206344836,-0.3450695330415869,-0.3417165986494847,0.6406284638001056,-0.24243777793892607,-0.3015059338814003,-0.3322818025308949,-0.2190516808029427,0.0012960716654715912,0.24466318539785445,0.13087200595214132,0.032347379683129104,-0.1308115520741274,-0.1291994069966457,-0.11163994627330247,-0.08232543534099077,-0.12262192919920914,-0.07122745119587337,0.0,0.0,-0.06559717474396451,-0.06804956627140527,1.0
-0.32087434446706203,0.4702245842269905,1.4321498694129695,-0.6515740660051476,-0.1376347807612899,-0.06410169021573349,-0.07554718667149925,-0.06072553799345407,-0.06743055810740983,-0.6043501922410645,-0.23549882013591328,0.23048719196803674,0.07980617128326008,0.8251752452760713,1.855988200130013,0.7359828263428265,1.5817259713456586,-0.13853668878697598,-0.21223589883062327,-0.30725958294390526,-0.2772636318258048,-0.046016835648442014,-0.2559215032491237,-0.2956641401171285,-0.28452467651609703,-0.35879535754845104,-0.02181907986075147,-0.11287085259671135,-0.23547380394679693,-0.2212178434139601,-0.2209609333045853,-0.3066861924691616,-0.3066862431474035,-0.172828460612724,0.4027044207435904,0.2127664019952571,0.5396336552414539,0.15954138339767693,0.029515529691668926,-0.05219698079195482,0.0,0.0,-0.06215490092620271,-0.05952983042843235,5.0
-0.32087434446706203,0.6154660334444753,2.959057183884978,-0.6722919777021654,-0.1376347807612899,-0.06525406441948073,-0.08232738336045534,-0.06782439234376955,-0.07174451013333209,-0.6043501922410645,-0.3145096244790835,0.024350000627347344,0.05741509890844541,0.8251752452760713,-0.13359011271972684,-0.0922377418384181,-0.04153136404737268,-0.13653442443640204,1.374010291068942,3.0030469371273933,5.345705207956814,0.2763069395585091,5.386984617976085,3.3217959848047305,5.876586124193076,0.649153395503248,-0.21949588008619425,-0.04832621301519867,1.2766475142526608,0.9939138156919392,0.003689524407591799,0.24433926878304787,0.1306029294306812,0.03108543189143205,-0.1308115520741274,-0.12278543821989726,-0.11163994627330247,-0.08191190233886356,-0.09219443742103353,-0.06884864239538355,0.0,0.0,-0.06330232553212331,-0.06662961029757646,5.0
-0.32087434446706203,1.3046268963700072,-0.40983355756913564,-0.10320575860859804,-0.1376347807612899,-0.08023492906819485,-0.10659740559933223,-0.07563313212911658,-0.07195441733839728,-0.6043501922410645,-0.3631316579210344,-0.296840506810471,-0.15306098141481253,0.8251752452760713,-0.24259301973252387,-0.24998560978401213,-0.34006144871735544,-0.13791353508603205,-0.23598890864538533,-0.38718726378762885,-0.36060040188366554,-0.04460085772250725,-0.2992726850179061,-0.3491444485802361,-0.34685255512721663,-0.359312300625614,-0.2395541113622932,-0.29958882819723576,-0.3339030599881402,-0.2212178434139601,-0.2209609333045853,-0.3066861924691616,-0.3066862431474035,-0.172828460612724,0.009587388141061502,-0.05932090506049181,0.013604977094919915,-0.08099394996051525,-0.09219443742103353,-0.07122745119587337,0.0,0.0,-0.07821884540909106,-0.07443936815363496,1.0
-0.32087434446706203,0.6575010024184545,-1.0157491585500913,-0.6515740660051476,-0.1376347807612899,8.642085419094666,9.607922019726619,7.560604492505246,10.067343474625144,-0.6043501922410645,-0.47860898734566776,1.4401449737114622,0.11115367260800063,0.39643835963073887,11.815991198491245,9.217188063229175,8.972418692515719,-0.13854690442141768,-0.22496037540493657,3.6101887104553536,-0.029877802315843232,-0.04625283196943115,-0.28327041392786445,3.957766775073628,-0.09277069466613298,3.9372341045044537,-0.21962331484652525,0.14141417024374794,4.826865572501705,1.6291038478560755,-0.14451353278022247,0.10313799335875508,0.13104344235107704,0.12621855178226984,2.9018055565739527,1.0891170832815156,3.7459036934679473,7.730303636319678,2.6462798226147717,0.21898722246388455,0.0,0.0,8.606637996803904,7.562629996010771,6.0
-0.32087434446706203,1.3070802992284105,-0.6279631739222796,-0.6515740660051476,-0.1376347807612899,-0.05833981919699728,-0.02144044661673321,-0.06356507973358026,-0.07114077051746058,-0.6043501922410645,0.3175768102662782,1.8604091700106968,1.3650537255976225,0.8251752452760713,0.15598326651628952,0.5008659142982149,0.6436366427819975,-0.13848561061476747,0.07386876127826252,0.1440871372491217,0.47803527799800555,-0.04408166581633117,0.461420070088386,0.4529844540358098,0.5870210227220726,0.6441733632838275,-0.21865116967485737,-0.19320819665787242,0.2796120348199467,0.23704489041537222,0.008668132292451483,0.24446859519415112,0.13092964994570172,0.02890544550352295,-0.1308115520741274,-0.0817697957791113,-0.11163994627330247,-0.07944433728221437,-0.000911962086506688,-0.06409102479440391,0.0,0.0,-0.05641777789659973,-0.06236974237608999,1.0
-0.32087434446706203,0.7259509421679111,-0.40983355756913564,-0.10320575860859804,-0.1376347807612899,-0.08023492906819485,-0.10663592944415584,-0.07563313212911658,-0.07195441733839728,-0.6043501922410645,-0.3631316579210344,-0.3000364322576135,-0.15753919588977547,0.8251752452760713,-0.24259301973252387,-0.24998560978401213,-0.34006144871735544,-0.13833237609814192,-0.2183922711639582,-0.3722112940233636,-0.32838395083893346,-0.04606403491263984,-0.25606187404815917,-0.33438293689028625,-0.3188050097522128,-0.35920872356251193,-0.1959277314112644,-0.26217716645837713,-0.3141813271427467,-0.2212178434139601,-0.2209609333045853,-0.3066861924691616,-0.3066862431474035,-0.172828460612724,0.009587388141061502,-0.0596584823645312,0.013604977094919915,-0.08099394996051525,-0.09219443742103353,-0.07122745119587337,0.0,0.0,-0.07821884540909106,-0.07443936815363496,0.0
1.6782861801992068,-1.0295405831150444,-0.4825434296868503,1.327471631223761,-1.012558245487409,-0.08599680008693104,-0.11461036532264397,-0.07989244473930586,-0.07199056992298301,0.19952613605137715,-0.2962763619383519,-0.5253491762811577,-0.48892706703703265,-1.068412666324147,-0.32076682173160054,-0.27760476511455384,-0.38256052327106826,-0.13861841386250962,-0.23773386768254076,-0.3884789797549323,-0.3624261275627058,-0.046394429762024625,-0.30341362358945195,-0.3505926764023344,-0.348889527696351,-0.3593216019876485,-0.2434718199941833,-0.3029484466274654,-0.3356740985911817,-0.2212178434139601,-0.2209609333045853,-0.3066861924691616,-0.3066862431474035,-0.172828460612724,-0.1308115520741274,-0.12953698430068508,-0.13668893094694695,-0.08291619677260108,-0.15304942097738475,-0.0736062599963632,0.0,0.0,-0.08466207588849134,-0.07880846345772365,6.0
-0.32087434446706203,0.7014986936791566,0.9716540126674432,-0.6515740660051476,-0.1376347807612899,-0.07447305804945864,-0.04590308807972818,-0.07208370495395884,-0.07153400465854563,-0.6043501922410645,1.1441513787794435,3.2538326649648144,2.744343783886207,0.39643835963073887,0.2143383581494031,0.2445034981531867,0.539980363382698,-0.13819957285039977,0.7293655645279029,2.860508504858266,4.211606255683787,-0.044931252571892025,1.890231038337089,2.941858621724965,3.596952669002355,-0.2636992262120283,0.3058084069639376,1.146998548027258,0.9447127438082602,1.7755517521131958,0.4777890072098961,0.27291022425642236,0.12630702042504754,-0.172828460612724,-0.018492399901976275,0.16331132695348635,-0.011444007578724562,-0.07077832151236169,-0.0313394538646823,-0.06409102479440391,0.0,0.0,-0.07248172237948808,-0.07105331929296624,1.0
-0.32087434446706203,-1.1132834006818826,-0.40983355756913564,2.069949078238927,-1.012558245487409,-0.08599680008693104,-0.11461036532264397,-0.07989244473930586,-0.07199056992298301,0.19952613605137715,-0.2962763619383519,-0.5253491762811577,-0.48892706703703265,-1.068412666324147,-0.32076682173160054,-0.27760476511455384,-0.38256052327106826,-0.13861841386250962,-0.23773386768254076,-0.3884789797549323,-0.3624261275627058,-0.046394429762024625,-0.30341362358945195,-0.3505926764023344,-0.348889527696351,-0.3593216019876485,-0.2434718199941833,-0.3029484466274654,-0.3356740985911817,-0.2212178434139601,-0.2209609333045853,-0.3066861924691616,-0.3066862431474035,-0.172828460612724,-0.1308115520741274,-0.12953698430068508,-0.13668893094694695,-0.08291619677260108,-0.15304942097738475,-0.0736062599963632,0.0,0.0,-0.08466207588849134,-0.07880846345772365,3.0
-0.32087434446706203,0.6114588087757497,-0.40983355756913564,-0.10320575860859804,-0.1376347807612899,-0.08023492906819485,-0.10659740559933223,-0.07563313212911658,-0.07195441733839728,-0.6043501922410645,-0.3631316579210344,-0.296840506810471,-0.15306098141481253,0.8251752452760713,-0.24259301973252387,-0.24998560978401213,-0.34006144871735544,-0.1380054757960074,-0.23283229735345243,-0.38209093730912114,-0.35187115098075405,-0.04436486140151812,-0.2925114915310318,-0.34549548240102756,-0.3423259494180292,-0.3592979250075253,-0.23349913974999467,-0.29439640677579343,-0.3311658506973799,-0.2212178434139601,-0.2209609333045853,-0.3066861924691616,-0.3066862431474035,-0.172828460612724,0.009587388141061502,-0.05932090506049181,0.013604977094919915,-0.08099394996051525,-0.09219443742103353,-0.07122745119587337,0.0,0.0,-0.07821884540909106,-0.07443936815363496,5.0
-0.32087434446706203,1.0660743584379107,2.4016148309824987,-0.6515740660051476,-0.1376347807612899,-0.03644470932579972,1.824872602322209,-0.05433656907817014,-0.07119324731872688,-0.6043501922410645,13.038316309516684,3.9681220024011568,4.50428207254664,0.8251752452760713,-0.03449656088991135,0.8154764208518858,0.6747335266017874,-0.1385877669591845,0.20934816517426394,3.8657853542654235,2.70313844932838,-0.04625283196943115,0.925345560900558,4.419883967901481,2.848373954856459,-0.3124128363937356,1.534960362274233,2.68738359828756,2.0131033027196508,2.767555151914588,0.021152647696234223,-0.10585874927059415,-0.15665610573433966,-0.172828460612724,0.45886399682966594,8.360025846333933,0.3141927931786536,-0.06172149433390526,-0.000911962086506688,-0.06171221599391409,0.0,0.0,-0.03461671038410839,-0.05314002854620266,0.0
-0.32087434446706203,1.0377784454709909,2.3773782069432605,-0.6515740660051476,-0.1376347807612899,-0.061796941808239005,0.3642217639124678,-0.06782439234376955,-0.07127597947446918,-0.6043501922410645,6.0124324771547775,3.9681220024011568,5.444707112288857,0.8251752452760713,0.22094459493805746,0.5591140047068575,0.8105232526148698,-0.1385979825936262,0.935741281663838,1.6150606572710555,2.748857663207681,-0.04630003123362897,1.8860900997655432,1.0094163005851506,1.9636662790177288,-0.0765689183257434,0.7805392991284252,1.1327139250548597,1.137114032343515,0.8730095171098514,-0.1413301006490755,0.03594071085397184,0.12979856283707059,0.2400072229077643,-0.07465197598805183,0.5562513088553371,-0.08659096159965798,-0.07658596081696144,0.029515529691668926,-0.06171221599391409,0.0,0.0,-0.05986005171436152,-0.06662961029757646,0.0
-0.32087434446706203,1.2040373791754653,-0.40983355756913564,-0.10320575860859804,-0.1376347807612899,-0.07908255486444761,-0.04517113502807951,-0.07421336125905348,-0.07194535782547508,-0.6043501922410645,2.329313443926997,4.0320405113440065,4.338588136973011,0.8251752452760713,-0.2469971775916268,-0.24963151804900519,-0.34524426268732045,-0.13830172919481679,-0.22992076457797397,-0.3718938757651866,-0.33462184690898783,-0.04615843344103549,-0.28771548923065376,-0.33447285953283484,-0.32764930090708677,-0.35927772307158223,-0.2249901387530364,-0.28709954035251584,-0.32731927335973304,-0.2212178434139601,-0.2209609333045853,-0.3066861924691616,-0.3066862431474035,-0.172828460612724,0.03766717618409928,0.4789461062303167,0.06370294644220886,-0.08051225217781761,-0.09219443742103353,-0.07122745119587337,0.0,0.0,-0.07707142080317048,-0.07301941217980615,2.0
1.6782861801992068,-1.0295405831150444,-0.4825434296868503,1.9233256205264233,-1.012558245487409,-0.08599680008693104,-0.11461036532264397,-0.07989244473930586,-0.07199056992298301,0.19952613605137715,-0.2962763619383519,-0.5253491762811577,-0.48892706703703265,-1.068412666324147,-0.32076682173160054,-0.27760476511455384,-0.38256052327106826,-0.13861841386250962,-0.23773386768254076,-0.3884789797549323,-0.3624261275627058,-0.046394429762024625,-0.30341362358945195,-0.3505926764023344,-0.348889527696351,-0.3593216019876485,-0.2434718199941833,-0.3029484466274654,-0.3356740985911817,-0.2212178434139601,-0.2209609333045853,-0.3066861924691616,-0.3066862431474035,-0.172828460612724,-0.1308115520741274,-0.12953698430068508,-0.13668893094694695,-0.08291619677260108,-0.15304942097738475,-0.0736062599963632,0.0,0.0,-0.08466207588849134,-0.07880846345772365,2.0
-0.32087434446706203,0.5271435305419507,2.1834852146293544,-0.6515740660051476,-0.1376347807612899,-0.07793018066070037,-0.09698570631584051,-0.07563313212911658,-0.07194817823987538,-0.8235891908662758,-0.11394373653103602,0.23048719196803674,0.3171515384562956,0.8251752452760713,-0.22938054615521514,-0.24254968334886629,-0.32347644401346753,-0.13820978848484147,-0.009585375144795379,-0.18387205225145428,0.11393613086022762,-0.03610499016689864,0.4937989343992305,0.0688727872335259,0.3904444647896281,-0.3126521476451892,-0.07558562574097533,0.0531648623329568,-0.03611345294531577,0.2115102916534831,0.13559904982363535,-0.010928187228131643,-0.08573728587042367,-0.172828460612724,-0.046572187945014054,-0.06050242562462968,-0.061541976926013514,-0.0817892057338368,-0.061766945642857916,-0.06884864239538355,0.0,0.0,-0.07618878649092387,-0.07443936815363496,3.0
-0.32087434446706203,1.038023785756831,2.3773782069432605,-0.6515740660051476,-0.1376347807612899,-0.060644567604491766,0.5141373060435621,-0.06782439234376955,-0.07131238846036403,-0.6043501922410645,7.768903435245254,3.9681220024011568,5.691008908411818,0.8251752452760713,0.19341860831866428,0.8154764208518858,1.1484427234565864,-0.1385979825936262,0.7082005838468995,1.039387377371804,2.306632671387636,-0.04620563270523332,1.9047594160372585,0.9960746200933365,2.0660197981112405,-0.09724379740844166,0.7780233728601761,1.3074015941389574,1.1292447613759113,0.9163507831564865,-0.09585429167569737,0.08997163808842802,0.1298201846760191,0.23288044583993464,-0.046572187945014054,0.9593186098783697,-0.061541976926013514,-0.07570436298825067,-0.000911962086506688,-0.06409102479440391,0.0,0.0,-0.058712627108440926,-0.06662961029757646,0.0
-2.415232989355534,-1.1076814641551946,-0.45830680564761206,-0.6690387518985015,1.787196841636172,-0.08369205167943657,-0.1119522200298146,-0.07989244473930586,-0.07199056992298301,-0.12933236188643987,-0.4056759371827414,-0.55411250530544,-0.48892706703703265,-1.068412666324147,-0.32076682173160054,-0.27760476511455384,-0.38256052327106826,7.520716958956009,7.118768354448362,2.9227224834609484,-0.3447584280228262,-0.046394429762024625,-0.30341362358945195,-0.3505926764023344,-0.348889527696351,-0.34634770607307047,5.221098188683981,4.383175979521673,2.1346383579333885,-0.2212178434139601,-0.2209609333045853,-0.3066861924691616,-0.3066862431474035,-0.172828460612724,-0.07465197598805183,-0.10624415032196712,-0.13668893094694695,-0.08291619677260108,-0.15304942097738475,-0.0736062599963632,0.0,0.0,-0.08377944157624473,-0.07880846345772365,6.0
-0.32087434446706203,0.7968951748234111,-0.3855969335298974,-0.5599130021334928,-0.1376347807612899,-0.08023492906819485,-0.10944817011627968,-0.07634301756414813,-0.0719652716604833,-0.6043501922410645,-0.5150755124271309,-0.5253491762811577,-0.41279742096266275,0.8251752452760713,-0.25470445384505686,-0.2632640498467726,-0.37012176974315236,-0.13845496371144236,-0.2357928458322218,-0.38668468487884866,-0.3593642334551486,-0.04630003123362897,-0.29929608015107867,-0.3483730069625824,-0.34504191284354163,-0.35931301810986016,-0.2398563137939353,-0.2998479809200137,-0.3340396735606796,-0.2212178434139601,-0.2209609333045853,-0.3066861924691616,-0.3066862431474035,-0.172828460612724,0.009587388141061502,-0.08430162555940672,-0.011444007578724562,-0.08157107843601145,-0.12262192919920914,-0.07122745119587337,0.0,0.0,-0.07821884540909106,-0.07514934614054937,0.0
1.6782861801992068,-1.0295405831150444,-0.4825434296868503,1.2599529272635073,-1.012558245487409,-0.08599680008693104,-0.11461036532264397,-0.07989244473930586,-0.07199056992298301,0.19952613605137715,-0.2962763619383519,-0.5253491762811577,-0.48892706703703265,-1.068412666324147,-0.32076682173160054,-0.27760476511455384,-0.38256052327106826,-0.13861841386250962,-0.23773386768254076,-0.3884789797549323,-0.3624261275627058,-0.046394429762024625,-0.30341362358945195,-0.3505926764023344,-0.348889527696351,-0.3593216019876485,-0.2434718199941833,-0.3029484466274654,-0.3356740985911817,-0.2212178434139601,-0.2209609333045853,-0.3066861924691616,-0.3066862431474035,-0.172828460612724,-0.1308115520741274,-0.12953698430068508,-0.13668893094694695,-0.08291619677260108,-0.15304942097738475,-0.0736062599963632,0.0,0.0,-0.08466207588849134,-0.07880846345772365,5.0
-2.8912235904665504,-1.0295405831150444,-0.4825434296868503,0.8682531256749854,-1.012558245487409,-0.08599680008693104,-0.11484150839158566,-0.07989244473930586,-0.07199056992298301,-0.019712862573834204,-0.3692094121012783,-0.5445247289640125,-0.48892706703703265,-1.068412666324147,-0.32076682173160054,-0.27760476511455384,-0.38256052327106826,-0.13861841386250962,-0.23773386768254076,-0.3884789797549323,-0.3624261275627058,-0.046394429762024625,-0.30341362358945195,-0.3505926764023344,-0.348889527696351,-0.3593216019876485,-0.2434718199941833,-0.3029484466274654,-0.3356740985911817,-0.2212178434139601,-0.2209609333045853,-0.3066861924691616,-0.3066862431474035,-0.172828460612724,-0.1308115520741274,-0.13156244812492143,-0.13668893094694695,-0.08291619677260108,-0.15304942097738475,-0.0736062599963632,0.0,0.0,-0.08466207588849134,-0.07880846345772365,5.0
